,good_id,shop_id,onhand_qnt
5172,1963476,78683,4993.0
5173,1965258,85973,5.0
5174,1965262,34763,15.0
5175,1965270,34763,2.0
5176,1965369,31565,2.0
5177,1965961,18349,3.0
5178,1966813,7686,1.0
5179,1966813,34763,13.0
5180,1967407,34763,4.0
5181,1967408,108664,8.0
5182,1968607,56377,1.0
5183,1969071,26477,10.0
5184,1969361,31565,1.0
5185,1970331,31565,23.0
5186,1970348,46492,8.0
5187,1970355,48383,22.0
5188,1970955,11013,2.0
5189,1970996,15174,1.01
5190,1971351,7686,1.0
5191,1971803,19917,3.0
5192,1971842,34763,4.0
5193,1971940,56377,8.0
5194,1972148,38212,6.0
5195,1972148,74399,2.0
5196,1972173,23824,7.0
5197,1972304,23824,5.0
5198,1972552,31565,0.51
5199,1972851,15174,1.0
5200,1973085,31565,1.0
5201,1973252,34763,2.0
5202,1973310,12105,999980.0
5203,1974405,15174,0.92
5204,1975037,31565,14.0
5205,1975253,15174,7.43
5206,1975381,15174,0.749
5207,1976934,36083,5.0
5208,1976962,36083,21.0
5209,1977208,85973,1.0
5210,1977544,34763,1.0
5211,1978181,31565,1.0
5212,1980401,10171,5.0
5213,1980462,31565,1.0
5214,1981449,34763,2.0
5215,1981614,38006,9.0
5216,1981938,19917,2.0
5217,1981960,34763,3.0
5218,1983305,11013,1.0
5219,1983312,19765,1.0
5220,1984709,34763,1.0
5221,1985155,34763,12.0
5222,1985605,31565,4.0
5223,1985672,34763,4.0
5224,1986183,11013,2.0
5225,1986183,26719,2.0
5226,1986183,34763,2.0
5227,1986360,31565,1.0
5228,1986394,31565,9.0
5229,1986512,19917,1.0
5230,1987877,31565,16.0
5231,1987944,38212,1.0
5232,1989762,15174,5.0
5233,1989764,34763,1.0
5234,1989786,58864,4.05
5235,1989786,60439,7.65
5236,1991327,34763,5.0
5237,1991394,15174,4.0
5238,1992627,31565,0.105
5239,1993301,19917,49.0
5240,1993630,46492,1.0
5241,1994186,36083,5.0
5242,1994186,46492,2.0
5243,1995556,43904,3.5
5244,1998731,78683,4989.0
5245,1998947,34763,1.0
5246,1999572,34763,1.0
5247,1999918,31565,1.0
5248,2000121,44447,1.0
5249,2000131,31565,3.0
5250,2000579,44447,1.0
5251,2001239,58864,7.68
5252,2001239,60439,2.88
5253,2001848,15174,2.644
5254,2002054,15174,18.0
5255,2002420,15174,0.584
5256,2002634,15174,1.0
5257,2002634,44447,11.0
5258,2002695,34763,5.0
5259,2002695,85973,3.0
5260,2003196,74399,10.0
5261,2003196,85973,5.0
5262,2003844,15174,1.77
5263,2004280,44447,4.0
5264,2004328,15174,0.44
5265,2004364,78683,4994.0
5266,2004507,34763,3.0
5267,2004531,58864,4.15
5268,2004531,60439,1.9
5269,2004531,87474,1.38
5270,2004669,34763,1.0
5271,2005609,43904,1.0
5272,2005840,31565,1.0
5273,2008316,15174,1.0
5274,2008433,41970,7.0
5275,2008433,44447,1.0
5276,2008435,15174,1.0
5277,2008458,11013,1.0
5278,2008637,41970,82.0
5279,2009301,38006,1.0
5280,2009790,34763,3.0
5281,2013042,41970,1.749
5282,2013284,31565,1.0
5283,2013498,34763,2.0
5284,2013871,41970,3.371
5285,2013999,15174,26.0
5286,2014852,20271,1.0
5287,2015046,31565,2.0
5288,2015187,74399,5.0
5289,2015403,34763,8.0
5290,2015403,44447,1.0
5291,2015890,34763,5.0
5292,2016476,34763,63.0
5293,2016481,34763,11.0
5294,2016524,17846,467.0
5295,2016795,15174,95.0
5296,2017032,15174,4.0
5297,2017621,74399,6.0
5298,2020317,23824,9.0
5299,2024277,23824,48.0
5300,2024281,23824,8.0
5301,2025010,24345,2.0
5302,2025010,27514,34.0
5303,2025011,34763,9.0
5304,2025256,34763,19.0
5305,2028360,34763,4.0
5306,2029250,24345,10.0
5307,2029500,26719,4.0
5308,2029703,46492,20.0
5309,2029751,38212,7.0
5310,2030164,11013,1.0
5311,2031153,41970,1.427
5312,2031200,19917,4.0
5313,2031532,47082,6.0
5314,2031882,19765,2.0
5315,2032071,27514,39.0
5316,2032470,56377,1.0
5317,2032795,20271,3.0
5318,2033189,34763,15.0
5319,2033189,44447,21.0
5320,2035075,36083,14.0
5321,2035920,26477,10.0
5322,2037193,23414,2.0
5323,2037334,11013,6.0
5324,2037597,38212,22.0
5325,2037890,34763,6.0
5326,2038704,44447,2.0
5327,2039632,34763,1.0
5328,2039928,31565,5.0
5329,2041122,23414,1.0
5330,2042623,15174,7.0
5331,2043528,38212,1.0
5332,2043576,31565,3.0
5333,2043846,11013,1.0
5334,2043909,11013,2.0
5335,2043909,19917,2.0
5336,2045316,31565,11.0
5337,2046660,15174,1.0
5338,2047614,31565,1.0
5339,2051141,34763,26.0
5340,2051226,19917,1.0
5341,2051610,31565,1.0
5342,2054919,34763,13.0
5343,2054920,34763,5.0
5344,2054922,34763,8.0
5345,2054923,34763,15.0
5346,2055081,34763,7.0
5347,2055230,34763,5.0
5348,2055232,34763,6.0
5349,2055265,34763,1.0
5350,2055266,34763,1.0
5351,2055305,34763,10.0
5352,2055361,34763,5.0
5353,2055363,34763,7.0
5354,2055364,34763,2.0
5355,2055413,34763,2.0
5356,2055414,34763,5.0
5357,2055416,34763,1.0
5358,2055430,31565,129.0
5359,2055463,34763,1.0
5360,2055466,34763,20.0
5361,2055467,34763,5.0
5362,2055468,34763,4.0
5363,2055469,34763,3.0
5364,2055470,34763,2.0
5365,2055471,34763,3.0
5366,2055481,34763,1.0
5367,2055511,34763,5.0
5368,2055543,34763,2.0
5369,2055544,34763,1.0
5370,2055545,34763,8.0
5371,2055546,34763,9.0
5372,2055547,34763,7.0
5373,2055548,34763,3.0
5374,2055549,34763,2.0
5375,2055550,34763,1.0
5376,2055551,34763,5.0
5377,2055552,34763,9.0
5378,2055553,34763,1.0
5379,2055554,34763,1.0
5380,2055556,34763,1.0
5381,2055557,34763,11.0
5382,2055558,34763,13.0
5383,2055559,34763,1.0
5384,2055591,15174,3.0
5385,2055597,34763,2.0
5386,2055658,38212,2.0
5387,2055671,34763,1.0
5388,2055672,34763,1.0
5389,2055674,34763,1.0
5390,2055675,34763,1.0
5391,2055677,34763,1.0
5392,2055678,34763,3.0
5393,2055679,34763,1.0
5394,2055680,34763,6.0
5395,2055681,34763,1.0
5396,2055683,34763,3.0
5397,2055684,34763,4.0
5398,2055686,34763,17.0
5399,2055688,34763,1.0
5400,2055689,34763,2.0
5401,2055690,34763,2.0
5402,2055691,34763,2.0
5403,2055693,34763,1.0
5404,2055702,34763,6.0
5405,2055710,31565,5.0
5406,2055779,34763,14.0
5407,2055780,34763,3.0
5408,2055781,34763,2.0
5409,2055782,34763,8.0
5410,2055784,34763,11.0
5411,2055785,34763,9.0
5412,2055787,34763,1.0
5413,2055789,34763,5.0
5414,2055790,34763,8.0
5415,2055791,34763,5.0
5416,2055792,34763,1.0
5417,2055793,34763,8.0
5418,2055798,31565,1.0
5419,2055859,34763,5.0
5420,2055863,34763,13.0
5421,2055864,34763,9.0
5422,2055878,31565,2.0
5423,2055930,34763,8.0
5424,2055931,34763,2.0
5425,2055932,34763,13.0
5426,2055933,34763,2.0
5427,2055934,34763,14.0
5428,2055968,31565,4.0
5429,2056005,34763,9.0
5430,2056009,34763,2.0
5431,2056020,34763,13.0
5432,2056046,19917,46.0
5433,2056194,34763,3.0
5434,2056708,31565,1.0
5435,2057393,31565,3.0
5436,2057967,48383,5.0
5437,2059799,44447,1.0
5438,2061653,41970,4.0
5439,2061964,56377,1.0
5440,2062770,34763,2.0
5441,2062771,34763,21.0
5442,2062776,34763,2.0
5443,2062785,34763,1.0
5444,2062789,11013,1.0
5445,2062789,34763,2.0
5446,2062890,34763,1.0
5447,2062895,34763,86.0
5448,2062899,34763,2.0
5449,2062922,34763,4.0
5450,2062929,34763,10.0
5451,2062938,34763,1.0
5452,2062979,34763,17.0
5453,2062980,34763,5.0
5454,2062985,34763,3.0
5455,2062986,34763,1.0
5456,2062987,34763,12.0
5457,2062988,34763,9.0
5458,2063222,34763,20.0
5459,2063225,34763,7.0
5460,2063226,34763,16.0
5461,2063235,34763,9.0
5462,2063236,34763,3.0
5463,2063245,11013,1.0
5464,2063246,34763,2.0
5465,2063248,34763,1.0
5466,2063250,34763,30.0
5467,2063263,34763,2.0
5468,2063297,31565,9.0
5469,2063737,27514,4.0
5470,2063769,34763,38.0
5471,2063781,34763,1.0
5472,2064929,19917,1.0
5473,2064991,19917,0.907
5474,2193487,7686,1.0
5475,2220580,31565,2.0
5476,2221195,23293,6.0
5477,2221220,48383,5.0
5478,2221239,108664,1.16
5479,2224573,98539,1.0
5480,2224680,98539,1.0
5481,2224693,98539,1.0
5482,2224697,98539,9.0
5483,2224698,98539,2.0
5484,2224700,98539,2.0
5485,2224752,98539,4.0
5486,2226292,15174,1.0
5487,2227155,31565,1.0
5488,2227795,19917,6.0
5489,2228048,34763,9.0
5490,2228245,31565,2.0
5491,2228491,34763,37.0
5492,2229962,19917,3.0
5493,2230060,34763,1.0
5494,2243593,11013,2.0
5495,2244800,12105,999996.0
5496,2245401,26719,10.0
5497,2245452,23293,153.0
5498,2245493,19765,1.0
5499,2247305,19917,2.0
5500,2247305,48383,5.0
5501,2249401,46492,11.0
5502,2250465,11013,1.0
5503,2251591,23824,8.0
5504,2252688,38212,60.0
5505,2276139,56377,1.0
5506,2276954,23824,5.0
5507,2276955,23824,2.0
5508,2277595,34763,2.0
5509,2277946,38212,9.0
5510,2278301,15174,2.0
5511,2278315,31565,1.0
5512,2278688,24345,2.0
5513,2278716,38212,16.0
5514,2278724,38212,6.0
5515,2280561,15174,3.0
5516,2281728,78683,4995.0
5517,2282180,34763,1.0
5518,2282416,85973,6.0
5519,2282425,38212,9.0
5520,2283077,34763,11.0
5521,2283592,26477,9.0
5522,2283682,19917,1.0
5523,2284905,15174,4.0
5524,2286823,31565,1.0
5525,2286868,31565,1.0
5526,2288590,27514,148.0
5527,2288923,38212,2.0
5528,2289131,15174,2.0
5529,2289131,34763,1.0
5530,2289302,34763,3.0
5531,2289508,38212,10.0
5532,2289529,34763,27.0
5533,2289558,34763,1.0
5534,2290091,27514,7.0
5535,2290216,24799,14.0
5536,2290367,15174,0.87
5537,2290994,38212,11.0
5538,2291014,27514,8.0
5539,2291778,38212,3.0
5540,2291785,34763,12.0
5541,2292585,23623,14.0
5542,2292964,31565,1.0
5543,2293265,31565,2.0
5544,2293274,85973,15.0
5545,2293497,38212,3.0
5546,2294068,34763,1.0
5547,2294078,56377,6.0
5548,2294079,56377,1.0
5549,2294321,38212,4.0
5550,2295668,31565,1.0
5551,2296103,108664,4.0
5552,2297611,11013,2.0
5553,2298080,27514,3.0
5554,2298170,15174,18.0
5555,2298302,38212,1.0
5556,2298731,11013,1.0
5557,2299062,19917,5.0
5558,2299880,46492,26.0
5559,2300057,26719,10.0
5560,2301153,38212,6.0
5561,2301318,85973,19.0
5562,2303338,11013,15.0
5563,2304016,56377,9.0
5564,2304919,38212,1.0
5565,2304925,27514,8.0
5566,2304941,34763,1.0
5567,2305267,43904,20.0
5568,2305299,15174,40.0
5569,2305497,34763,7.0
5570,2306088,85973,7.0
5571,2306394,46492,4.0
5572,2306485,34763,8.0
5573,2307416,12105,999992.0
5574,2307432,46492,25.0
5575,2307586,24345,18.0
5576,2307587,24345,17.0
5577,2307696,24345,3.0
5578,2307728,24345,2.0
5579,2307728,27514,21.0
5580,2308065,15174,20.0
5581,2308209,19917,4.0
5582,2308290,24345,3.0
5583,2309273,56377,235.0
5584,2309728,11013,12.0
5585,2310139,11013,74.0
5586,2310302,38212,6.0
5587,2310556,38212,1.0
5588,2310862,31565,1.0
5589,2311588,24799,1.0
5590,2314824,38212,5.0
5591,2314940,74399,10.0
5592,2315156,34763,12.0
5593,2316016,19765,10.0
5594,2316631,34763,1.0
5595,2317158,24345,34.0
5596,2317428,25347,75.0
5597,2317479,11013,2.0
5598,2318122,15174,2.0
5599,2318249,11013,4.0
5600,2318249,24799,11.0
5601,2318294,34763,7.0
5602,2318844,74399,1.0
5603,2319007,38212,1.0
5604,2319029,15174,1.0
5605,2319895,34763,2.0
5606,2319997,11013,9.0
5607,2320166,26477,3.0
5608,2321260,34763,4.0
5609,2321362,44447,1.0
5610,2321389,31565,1.0
5611,2322613,44447,8.0
5612,2322703,44447,1.0
5613,2322739,31565,2.0
5614,2322958,31565,1.0
5615,2323644,34763,2.0
5616,2324185,27514,9.0
5617,2324185,46492,11.0
5618,2324813,34763,3.0
5619,2326750,15174,2.0
5620,2326808,15174,4.0
5621,2327140,46492,9.0
5622,2328492,34763,6.0
5623,2330268,56377,2.0
5624,2330975,34763,3.0
5625,2330975,56377,3.0
5626,2331027,15174,4.0
5627,2331350,11013,1.0
5628,2332384,23824,1.0
5629,2333010,85973,34.0
5630,2333745,48383,8.0
5631,2334048,34763,4.0
5632,2334463,44447,1.0
5633,2335546,15174,3.0
5634,2335810,31565,4.0
5635,2335965,31565,3.0
5636,2336099,11013,1.0
5637,2336103,36083,1.0
5638,2336153,48383,9.0
5639,2337454,15174,1.764
5640,2339288,23293,0.0
5641,2339717,34763,32.0
5642,2340971,85973,3.0
5643,2343557,34763,22.0
5644,2344194,34763,3.0
5645,2344649,108664,5.0
5646,2345989,31565,2.0
5647,2346149,46492,2.0
5648,2346783,38212,4.0
5649,2348327,78683,4999.0
5650,2348337,78683,4998.0
5651,2352368,44447,1.0
5652,2353875,78683,4957.0
5653,2353876,78683,4999.0
5654,2353877,78683,4957.0
5655,2353878,78683,4963.0
5656,2354229,26719,2.0
5657,2354329,34763,2.0
5658,2354777,56377,1.0
5659,2354810,38212,3.0
5660,2356052,41970,9.25
5661,2357083,11013,1.0
5662,2357382,48383,5.0
5663,2357383,48383,6.0
5664,2358514,34763,12.0
5665,2359383,19917,1.0
5666,2359667,11013,2.0
5667,2359729,74399,8.0
5668,2361248,31565,1.0
5669,2361510,31565,1.0
5670,2361683,31565,5.0
5671,2364819,31565,1.0
5672,2366488,34763,1.0
5673,2368776,108664,1.0
5674,2369207,41970,1.0
5675,2369616,31565,0.305
5676,2369854,34763,9.0
5677,2370161,44447,5.0
5678,2371210,34763,35.0
5679,2372097,74399,9.0
5680,2372140,56377,9.0
5681,2372210,38006,13.0
5682,2373345,11013,2.0
5683,2374920,31565,1.0
5684,2374947,31565,1.0
5685,2375585,38212,1.0
5686,2376207,34763,10.0
5687,2378022,11013,2.0
5688,2379684,56377,2.0
5689,2380337,15174,1.874
5690,2383093,34763,13.0
5691,2385184,23414,18.0
5692,2386285,38212,1.0
5693,2387159,15174,38.0
5694,2388760,78683,5000.0
5695,2389685,26719,1.0
5696,2389685,34763,1.0
5697,2389797,15174,1.0
5698,2390261,31565,1.0
5699,2390475,31565,3.0
5700,2390711,34763,3.0
5701,2390786,31565,1.0
5702,2390924,26719,2.0
5703,2391054,34763,23.0
5704,2392281,56377,22.0
5705,2393311,34763,10.0
5706,2393960,31565,1.0
5707,2394082,7686,1.0
5708,2394330,11013,2.0
5709,2394904,19917,2.0
5710,2395462,31565,1.0
5711,2396962,31565,1.0
5712,2397614,19917,1.0
5713,2397738,31565,1.0
5714,2397891,34763,99.0
5715,2399359,34763,7.0
5716,2399359,74399,4.0
5717,2400869,31565,2.0
5718,2403730,34763,9.0
5719,2406632,41970,0.75
5720,2406633,41970,0.595
5721,2406634,41970,0.9
5722,2406635,41970,0.82
5723,2406637,41970,0.82
5724,2406932,11013,29.0
5725,2407790,58864,9.076
5726,2407790,60439,5.676
5727,2407790,87474,6.908
5728,2407790,103636,4.41
5729,2407915,38212,8.0
5730,2409132,31565,1.0
5731,2409244,11013,1.0
5732,2409244,26719,2.0
5733,2409501,15174,20.0
5734,2409557,15174,24.0
5735,2411142,15174,14.0
5736,2411611,31565,1.0
5737,2411804,44447,1.0
5738,2413770,31565,1.0
5739,2414709,7686,1.0
5740,2414777,34763,2.0
5741,2415290,38006,13.0
5742,2415473,34763,1.0
5743,2415858,34763,1.0
5744,2416540,85973,8.0
5745,2418287,11013,1.0
5746,2419392,31565,4.755
5747,2419475,34763,2.0
5748,2420398,31565,4.0
5749,2420580,74399,4.0
5750,2422215,34763,8.0
5751,2422805,11013,1.0
5752,2423735,41970,20.5
5753,2423989,34763,35.0
5754,2424271,56377,3.0
5755,2425156,85973,3.0
5756,2425607,44447,1.0
5757,2425867,58864,1.868
5758,2425867,60439,8.47
5759,2427914,11013,1.0
5760,2428319,56377,1.0
5761,2433815,19917,38.0
5762,2433815,85973,10.0
5763,2434583,74399,0.7
5764,2434703,27514,6.0
5765,2435897,56377,6.0
5766,2436947,26719,13.0
5767,2437288,15174,9.0
5768,2437288,26719,1.0
5769,2437288,34763,1.0
5770,2437539,31565,1.0
5771,2440571,11013,1.0
5772,2441838,34763,1.0
5773,2442121,34763,1.0
5774,2443165,34763,3.0
5775,2444219,31565,1.0
5776,2448985,34763,9.0
5777,2449481,34763,4.0
5778,2449673,56377,2.0
5779,2449876,31565,2.0
5780,2450201,34763,19.0
5781,2450554,26719,1.0
5782,2450953,31565,1.0
5783,2451151,38212,6.0
5784,2451151,74399,1.0
5785,2453269,41970,5.0
5786,2453269,85973,1.0
5787,2454395,7686,1.0
5788,2455539,41970,8.0
5789,2455985,44447,1.0
5790,2456334,34763,19.0
5791,2457927,34763,1.0
5792,2458054,34763,12.0
5793,2458225,19917,3.0
5794,2458774,11013,1.0
5795,2458778,38212,2.0
5796,2458898,44447,1.0
5797,2459495,31565,1.0
5798,2459611,31565,1.0
5799,2459986,26719,1.0
5800,2463134,19917,5.0
5801,2463394,34141,35.0
5802,2463605,34763,3.0
5803,2468013,31565,3.0
5804,2468673,11013,28.0
5805,2471057,78683,5000.0
5806,2471514,78683,4882.0
5807,2472183,11013,7.0
5808,2472258,38212,130.022
5809,2475941,12105,999992.0
5810,2476929,46492,4.0
5811,2477046,19917,0.296
5812,2477869,34763,1.0
5813,2479666,48383,7.0
5814,2483346,34763,1.0
5815,2483346,48383,4.0
5816,2483640,7686,1.0
5817,2485781,26719,2.0
5818,2486048,26477,17.0
5819,2487636,38006,10.0
5820,2488252,15174,54.0
5821,2489370,85973,21.0
5822,2489868,31565,21.0
5823,2489871,31565,3.0
5824,2490092,19917,1.0
5825,2495485,56377,2.0
5826,2495554,58864,2.09
5827,2495554,60439,1.508
5828,2495554,87474,3.316
5829,2495554,103636,1.114
5830,2495560,31565,4.0
5831,2495602,19917,20.0
5832,2497290,78683,4966.0
5833,2497678,19917,2.0
5834,2497816,31565,3.29
5835,2497817,31565,1.374
5836,2498656,19917,2.878
5837,2500915,85973,1.0
5838,2501114,31565,0.902
5839,2501938,19917,1.0
5840,2504669,19765,7.0
5841,2504945,26719,17.0
5842,2505323,7686,2.0
5843,2505338,78683,4960.0
5844,2509466,11013,44.0
5845,2509687,11013,1.0
5846,2512825,31565,7.0
5847,2513522,31565,0.445
5848,2515585,11013,5.0
5849,2517327,108664,1.0
5850,2517415,38212,1.0
5851,2518246,74399,0.4
5852,2520864,31565,1.0
5853,2521469,98539,51.0
5854,2530750,7686,1.0
5855,2531499,31565,0.9
5856,2531709,31565,1.0
5857,2531809,31565,2.0
5858,2532049,31565,1.0
5859,2533893,31565,11.0
5860,2533925,31565,1.0
5861,2534964,31565,12.0
5862,2535430,31565,0.173
5863,2537081,34763,1.0
5864,2537802,34763,27.0
5865,2540949,31565,1.0
5866,2541833,31565,0.494
5867,2544332,34763,7.0
5868,2546154,31565,7.0
5869,2546465,56377,8.0
5870,2546617,58164,999961.0
5871,2546905,56377,11.0
5872,2547219,15174,25.0
5873,2547219,24799,68.0
5874,2547219,34763,153.0
5875,2548404,31565,0.3
5876,2551974,31565,1.0
5877,2552078,31565,2.0
5878,2552862,31565,1.15
5879,2553636,41970,3.0
5880,2553636,85973,3.0
5881,2555155,56377,1.0
5882,2556526,11013,1.0
5883,2557267,34763,2.0
5884,2559055,31565,1.0
5885,2559123,11013,1.0
5886,2560649,31565,2.44
5887,2560850,38212,3.0
5888,2561188,15174,5.0
5889,2562246,31565,1.0
5890,2562398,31565,0.61
5891,2564442,56377,16.0
5892,2566108,31565,2.0
5893,2566157,31565,0.73
5894,2567738,44447,2.346
5895,2569565,44447,2.0
5896,2571201,34763,1.0
5897,2572886,31565,0.215
5898,2572887,31565,0.46
5899,2572921,34763,4.0
5900,2578761,31565,3.0
5901,2580517,31565,2.0
5902,2580786,41970,2.0
5903,2584338,34763,1.0
5904,2584338,44447,3.0
5905,2587515,31565,2.0
5906,2587547,108664,1.0
5907,2588427,11013,2.0
5908,2589455,78683,4998.0
5909,2589782,56377,4.0
5910,2590543,78683,4980.0
5911,2590857,10171,1.0
5912,2591657,11013,2.0
5913,2591939,85973,6.0
5914,2592104,41970,3.0
5915,2592846,34763,20.0
5916,2595214,15174,1.0
5917,2595356,41970,5.0
5918,2596928,41970,1.0
5919,2600165,85973,14.0
5920,2601203,31565,3.0
5921,2601891,31565,4.0
5922,2602094,85973,2.0
5923,2604488,78683,4998.0
5924,2605476,7686,1.0
5925,2606167,38212,2.0
5926,2606178,38212,2.0
5927,2606188,44447,0.75
5928,2606802,44447,1.0
5929,2606805,44447,1.0
5930,2609404,34763,20.0
5931,2609411,83733,12.0
5932,2609411,85973,4.0
5933,2610066,34763,1.0
5934,2611207,15174,10.0
5935,2611499,11013,1.0
5936,2611600,19917,22.0
5937,2611837,15174,4.0
5938,2611849,34763,1.0
5939,2611854,34763,1.0
5940,2611856,26719,19.0
5941,2617260,7686,1.0
5942,2617285,56377,3.0
5943,2617940,74399,1.1
5944,2619951,38212,1.0
5945,2620291,44447,2.0
5946,2622746,78683,4977.0
5947,2626775,44447,4.5
5948,2627651,44447,1.0
5949,2629537,26719,2.0
5950,2630623,34763,6.0
5951,2632122,19917,15.0
5952,2633258,83733,2.0
5953,2638348,19917,1.0
5954,2639429,34763,1.0
5955,2640813,19917,11.0
5956,2640813,34763,1.0
5957,2640813,38212,1.0
5958,2643515,31565,1.0
5959,2648793,19917,1.0
5960,2654086,15174,6.352
5961,2657174,19917,31.0
5962,2658200,74399,5.0
5963,2661079,78683,4993.0
5964,2661570,38212,1.0
5965,2661607,38212,3.0
5966,2661798,38212,1.0
5967,2662067,38212,4.0
5968,2662144,38212,8.0
5969,2662215,38212,1.0
5970,2662354,11013,1.0
5971,2662443,15174,5.0
5972,2662507,38212,11.0
5973,2663330,38212,1.0
5974,2663453,38212,1.0
5975,2663536,56377,31.0
5976,2663551,10171,0.4
5977,2664734,48383,5.0
5978,2665854,38212,1.678
5979,2666996,31565,1.0
5980,2668761,11013,1.0
5981,2669335,15174,1.0
5982,2669597,31565,1.0
5983,2669900,74399,1.0
5984,2671904,34763,3.0
5985,2672454,19917,0.762
5986,2675608,19917,5.0
5987,2675661,31565,2.0
5988,2676400,11013,1.0
5989,2676509,15174,2.0
5990,2677957,31565,2.0
5991,2678904,15174,14.0
5992,2679689,56377,20.0
5993,2679864,11013,5.0
5994,2680762,31565,6.0
5995,2682688,56377,4.0
5996,2684006,48383,1.0
5997,2684046,74399,5.0
5998,2684642,48383,0.756
5999,2684704,48383,0.344
6000,2684977,44447,9.0
6001,2687334,31565,1.0
6002,2688140,34763,1.0
6003,2690449,74399,7.0
6004,2691267,108664,16.0
6005,2691638,15174,2.0
6006,2699031,48383,99755.0
6007,2700447,7686,1.0
6008,2701628,34763,5.0
6009,2704788,78683,4999.0
6010,2705143,15174,15.0
6011,2705143,34763,18.0
6012,2705983,78683,4999.0
6013,2707348,11013,1.0
6014,2708793,31565,4.0
6015,2709327,31565,2.0
6016,2710959,7686,5.0
6017,2715477,34763,1.0
6018,2717461,34763,10.0
6019,2718123,7686,1.0
6020,2718273,38212,45.0
6021,2719823,31565,1.0
6022,2721908,108664,5.08
6023,2725384,56377,5.0
6024,2726645,34763,33.0
6025,2727797,34763,6.0
6026,2728419,96320,24.0
6027,2729037,85973,59.0
6028,2730094,19917,1.0
6029,2730308,11013,3.0
6030,2730609,34763,14.0
6031,2732613,11013,2.0
6032,2732774,74399,5.0
6033,2732803,31565,1.0
6034,2732935,31565,13.0
6035,2733474,34763,27.0
6036,2734907,19917,1.0
6037,2735846,31565,1.0
6038,2737158,11013,27.0
6039,2739308,31565,1.0
6040,2744797,12105,999999.0
6041,2747184,19917,1.0
6042,2747184,83733,29.0
6043,2748825,34763,1.0
6044,2749970,44447,0.128
6045,2756625,74399,4.0
6046,2756635,34763,3.0
6047,2756779,44447,2.0
6048,2757054,31565,0.375
6049,2757620,31565,1.0
6050,2757675,56377,4.0
6051,2763643,11013,1.0
6052,2763713,11013,1.0
6053,2767049,11013,5.0
6054,2769743,38212,1.0
6055,2771963,85973,44.0
6056,2774670,15174,1.684
6057,2778064,34763,4.0
6058,2779127,19917,2.0
6059,2779449,10171,1.0
6060,2780821,31565,1.0
6061,2781184,38212,1.434
6062,2781349,38212,1.11
6063,2783053,11013,2.0
6064,2785175,34763,38.0
6065,2786113,34763,1.0
6066,2787900,19917,27.0
6067,2788342,12105,999984.0
6068,2789932,83733,11.0
6069,2791769,34763,4.0
6070,2797904,34763,1.0
6071,2802387,78683,5000.0
6072,2803312,31565,161.0
6073,2803455,34763,1.0
6074,2804303,11013,2.0
6075,2804791,23623,11.0
6076,2804881,12105,999966.0
6077,2805263,31565,15.0
6078,2809761,31565,29.0
6079,2810143,34763,3.0
6080,2810480,24799,24.0
6081,2811278,31565,0.175
6082,2814530,15174,6.0
6083,2815843,56377,9.0
6084,2817033,31565,2.0
6085,2818728,34763,12.0
6086,2819833,31565,1.0
6087,2820117,34763,9.0
6088,2820119,34763,3.0
6089,2820839,19917,3.0
6090,2821636,34763,8.0
6091,2821906,24799,14.0
6092,2822999,31565,4.0
6093,2823254,31565,1.0
6094,2823369,31565,1.0
6095,2823454,74399,3.0
6096,2823913,98539,17.0
6097,2823983,44447,6.0
6098,2824658,38212,6.0
6099,2825093,31565,3.0
6100,2825904,44447,13.0
6101,2833235,31565,1.0
6102,2836950,15174,1.0
6103,2836950,38212,3.0
6104,2837183,31565,2.0
6105,2841466,34763,87.0
6106,2845475,31565,3.0
6107,2846339,34763,11.0
6108,2847015,85973,16.0
6109,2848123,85973,3.0
6110,2848346,25347,0.092
6111,2848500,31565,1.0
6112,2848531,12105,999999.0
6113,2849141,31565,1.0
6114,2849232,31565,0.385
6115,2851473,48383,977.0
6116,2851575,31565,1.0
6117,2852884,44447,13.0
6118,2853300,12105,999999.0
6119,2853546,15174,1.0
6120,2853798,34763,10.0
6121,2855736,15174,1.236
6122,2855833,38212,0.886
6123,2858762,56377,1.0
6124,2858998,34763,4.0
6125,2859993,38212,7.0
6126,2860370,34763,8.0
6127,2864651,34763,4.0
6128,2864751,12105,999951.0
6129,2865017,31565,0.45
6130,2865146,34763,6.0
6131,2866502,44447,1.0
6132,2867909,44447,2.0
6133,2867910,44447,2.0
6134,2867912,44447,7.0
6135,2867913,44447,12.0
6136,2867914,44447,6.0
6137,2867954,31565,2.0
6138,2871359,48383,2.0
6139,2872148,44447,1.0
6140,2872159,44447,1.0
6141,2872169,44447,1.0
6142,2872176,44447,2.0
6143,2872536,44447,0.633
6144,2873200,31565,1.0
6145,2874554,31565,0.405
6146,2874683,11013,1.0
6147,2877304,34763,4.0
6148,2877958,31565,1.0
6149,2879402,34763,6.0
6150,2881835,11013,5.0
6151,2881892,34763,2.0
6152,2882780,11013,2.0
6153,2886704,34763,1.0
6154,2889448,15174,3.0
6155,2890162,19765,1.0
6156,2892734,11013,4.0
6157,2897719,85973,33.0
6158,2898151,56377,2.0
6159,2899423,31565,1.0
6160,2902033,12105,999974.0
6161,2903013,74399,3.0
6162,2903096,15174,1.0
6163,2903268,108664,8.0
6164,2904944,19917,8.0
6165,2908427,15174,3.0
6166,2908854,19917,14.0
6167,2919657,44447,10.0
